,date,dest_city,origin_city,DepDelay
37,2001-08-31,San Francisco,Los Angeles,1.6539888682745825
38,2001-08-31,Chicago,Minneapolis,1.192844677137871
39,2001-08-31,Los Angeles,San Francisco,0.46769527483124396
40,2001-09-30,Minneapolis,Chicago,0.9961190168175937
41,2001-09-30,Las Vegas,Los Angeles,0.782422293676313
42,2001-09-30,San Francisco,Los Angeles,0.10144927536231885
43,2001-09-30,Chicago,Minneapolis,0.704119850187266
44,2001-09-30,Los Angeles,San Francisco,0.017673048600883652
45,2001-10-31,Minneapolis,Chicago,0.2699530516431925
46,2001-10-31,Las Vegas,Los Angeles,1.7284569138276553
47,2001-10-31,San Francisco,Los Angeles,3.1533923303834808
48,2001-10-31,Chicago,Minneapolis,-0.14150943396226415
49,2001-10-31,Los Angeles,San Francisco,2.944055944055944
50,2001-11-30,Minneapolis,Chicago,-1.8456865127582016
51,2001-11-30,Las Vegas,Los Angeles,0.9169363538295577
52,2001-11-30,San Francisco,Los Angeles,1.431561996779388
53,2001-11-30,Chicago,Minneapolis,-0.9938118811881188
54,2001-11-30,Los Angeles,San Francisco,2.232484076433121
55,2001-12-31,Minneapolis,Chicago,-0.7159904534606205
56,2001-12-31,Las Vegas,Los Angeles,4.001085776330076
57,2001-12-31,San Francisco,Los Angeles,5.333848531684699
58,2001-12-31,Chicago,Minneapolis,1.201219512195122
59,2001-12-31,Los Angeles,San Francisco,6.145539906103286
0,2002-01-31,Minneapolis,Chicago,-1.3893805309734513
1,2002-01-31,Las Vegas,Los Angeles,2.8074807480748074
2,2002-01-31,San Francisco,Los Angeles,1.9293233082706767
3,2002-01-31,Chicago,Minneapolis,-0.292713567839196
4,2002-01-31,Los Angeles,San Francisco,0.20471281296023564
5,2002-02-28,Minneapolis,Chicago,-2.5696887686062246
6,2002-02-28,Las Vegas,Los Angeles,1.4944099378881988
7,2002-02-28,San Francisco,Los Angeles,0.019261637239165328
8,2002-02-28,Chicago,Minneapolis,-1.548037889039242
9,2002-02-28,Los Angeles,San Francisco,-1.5315614617940199
10,2002-03-31,Minneapolis,Chicago,-1.3190416141235812
11,2002-03-31,Las Vegas,Los Angeles,3.908990011098779
12,2002-03-31,San Francisco,Los Angeles,0.4970501474926254
13,2002-03-31,Chicago,Minneapolis,0.46625
14,2002-03-31,Los Angeles,San Francisco,-0.02635431918008785
15,2002-04-30,Minneapolis,Chicago,-1.9427890345649583
16,2002-04-30,Las Vegas,Los Angeles,1.8544444444444443
17,2002-04-30,San Francisco,Los Angeles,0.04888268156424581
18,2002-04-30,Chicago,Minneapolis,0.5321992709599028
19,2002-04-30,Los Angeles,San Francisco,-1.2446958981612446
20,2002-05-31,Minneapolis,Chicago,-2.992424242424242
21,2002-05-31,Las Vegas,Los Angeles,1.2986036519871107
22,2002-05-31,San Francisco,Los Angeles,-2.310888252148997
23,2002-05-31,Chicago,Minneapolis,-1.207075962539022
24,2002-05-31,Los Angeles,San Francisco,-2.4523809523809526
25,2002-06-30,Minneapolis,Chicago,1.2861356932153392
26,2002-06-30,Las Vegas,Los Angeles,3.0237825594563987
27,2002-06-30,San Francisco,Los Angeles,0.6747851002865329
28,2002-06-30,Chicago,Minneapolis,3.4304047384007896
29,2002-06-30,Los Angeles,San Francisco,0.24293785310734464
30,2002-07-31,Minneapolis,Chicago,-1.2512953367875648
31,2002-07-31,Las Vegas,Los Angeles,4.578231292517007
32,2002-07-31,San Francisco,Los Angeles,-1.2783783783783784
33,2002-07-31,Chicago,Minneapolis,0.8651079136690647
34,2002-07-31,Los Angeles,San Francisco,-1.6277472527472527
35,2002-08-31,Minneapolis,Chicago,-1.7147918511957485
36,2002-08-31,Las Vegas,Los Angeles,5.460750853242321
37,2002-08-31,San Francisco,Los Angeles,1.2394957983193278
38,2002-08-31,Chicago,Minneapolis,-0.28810572687224667
39,2002-08-31,Los Angeles,San Francisco,0.02490170380078637
40,2002-09-30,Minneapolis,Chicago,-3.026340545625588
41,2002-09-30,Las Vegas,Los Angeles,1.369047619047619
42,2002-09-30,San Francisco,Los Angeles,-3.7322239031770046
43,2002-09-30,Chicago,Minneapolis,-2.9038642789820925
44,2002-09-30,Los Angeles,San Francisco,-3.165151515151515
45,2002-10-31,Minneapolis,Chicago,-3.2959001782531194
46,2002-10-31,Las Vegas,Los Angeles,2.617269544924154
47,2002-10-31,San Francisco,Los Angeles,-1.8098159509202454
48,2002-10-31,Chicago,Minneapolis,-2.307201458523245
49,2002-10-31,Los Angeles,San Francisco,-2.6201438848920864
50,2002-11-30,Minneapolis,Chicago,-3.757430488974113
51,2002-11-30,Las Vegas,Los Angeles,2.7732843137254903
52,2002-11-30,San Francisco,Los Angeles,-1.93929173693086
53,2002-11-30,Chicago,Minneapolis,-2.4542713567839196
54,2002-11-30,Los Angeles,San Francisco,-1.9705400981996726
55,2002-12-31,Minneapolis,Chicago,-2.1154273029966704
56,2002-12-31,Las Vegas,Los Angeles,3.1780821917808217
57,2002-12-31,San Francisco,Los Angeles,5.1056
58,2002-12-31,Chicago,Minneapolis,-1.1323210412147506
59,2002-12-31,Los Angeles,San Francisco,5.858220211161387
0,2003-01-31,Minneapolis,Chicago,-2.5911894273127754
1,2003-01-31,Las Vegas,Los Angeles,-0.018137847642079808
2,2003-01-31,San Francisco,Los Angeles,-1.8527508090614886
3,2003-01-31,Chicago,Minneapolis,-2.106401384083045
4,2003-01-31,Los Angeles,San Francisco,-1.7885532591414945
5,2003-02-28,Minneapolis,Chicago,-1.9604051565377532
6,2003-02-28,Las Vegas,Los Angeles,3.4774281805745555
7,2003-02-28,San Francisco,Los Angeles,-2.9783783783783786
8,2003-02-28,Chicago,Minneapolis,-1.516190476190476
9,2003-02-28,Los Angeles,San Francisco,-2.809872029250457
10,2003-03-31,Minneapolis,Chicago,-2.7377472055030094
11,2003-03-31,Las Vegas,Los Angeles,1.3350515463917525
12,2003-03-31,San Francisco,Los Angeles,-2.98993288590604
13,2003-03-31,Chicago,Minneapolis,-1.8015397775876818
14,2003-03-31,Los Angeles,San Francisco,-4.1545595054095825
15,2003-04-30,Minneapolis,Chicago,-3.057786483839373
16,2003-04-30,Las Vegas,Los Angeles,-0.0743801652892562
17,2003-04-30,San Francisco,Los Angeles,-3.027681660899654
18,2003-04-30,Chicago,Minneapolis,-3.506862745098039
19,2003-04-30,Los Angeles,San Francisco,-3.6666666666666665
20,2003-05-31,Minneapolis,Chicago,-3.0507042253521126
21,2003-05-31,Las Vegas,Los Angeles,0.3364737550471063
22,2003-05-31,San Francisco,Los Angeles,-2.0430292598967297
23,2003-05-31,Chicago,Minneapolis,-2.6954545454545453
24,2003-05-31,Los Angeles,San Francisco,-3.4098883572567784
25,2003-06-30,Minneapolis,Chicago,-2.5577092511013215
26,2003-06-30,Las Vegas,Los Angeles,1.8451443569553805
27,2003-06-30,San Francisco,Los Angeles,-0.8312387791741472
28,2003-06-30,Chicago,Minneapolis,-2.6817777777777776
29,2003-06-30,Los Angeles,San Francisco,-2.536184210526316
30,2003-07-31,Minneapolis,Chicago,0.38796861377506536
31,2003-07-31,Las Vegas,Los Angeles,1.717741935483871
32,2003-07-31,San Francisco,Los Angeles,-1.3139329805996474
33,2003-07-31,Chicago,Minneapolis,-0.6568457538994801
34,2003-07-31,Los Angeles,San Francisco,-2.6167192429022084
35,2003-08-31,Minneapolis,Chicago,-0.7831111111111111
36,2003-08-31,Las Vegas,Los Angeles,1.4405228758169935
37,2003-08-31,San Francisco,Los Angeles,-1.0460992907801419
38,2003-08-31,Chicago,Minneapolis,-1.55858310626703
39,2003-08-31,Los Angeles,San Francisco,-2.3563402889245584
40,2003-09-30,Minneapolis,Chicago,-2.9562109025915997
41,2003-09-30,Las Vegas,Los Angeles,-0.4895287958115183
42,2003-09-30,San Francisco,Los Angeles,-3.691358024691358
43,2003-09-30,Chicago,Minneapolis,-3.470427661510464
44,2003-09-30,Los Angeles,San Francisco,-3.9323181049069373
45,2003-10-31,Minneapolis,Chicago,-3.3761544920235096
46,2003-10-31,Las Vegas,Los Angeles,1.3278061224489797
47,2003-10-31,San Francisco,Los Angeles,-2.9049295774647885
48,2003-10-31,Chicago,Minneapolis,-3.574829931972789
49,2003-10-31,Los Angeles,San Francisco,-3.6
50,2003-11-30,Minneapolis,Chicago,3.5317693059628543
51,2003-11-30,Las Vegas,Los Angeles,2.2194148936170213
52,2003-11-30,San Francisco,Los Angeles,1.0430879712746859
53,2003-11-30,Chicago,Minneapolis,4.5056925996204935
54,2003-11-30,Los Angeles,San Francisco,-2.2198952879581153
55,2003-12-31,Minneapolis,Chicago,1.789678675754625
56,2003-12-31,Las Vegas,Los Angeles,3.6123737373737375
57,2003-12-31,San Francisco,Los Angeles,6.350340136054422
58,2003-12-31,Chicago,Minneapolis,3.3108910891089107
59,2003-12-31,Los Angeles,San Francisco,1.6591276252019387
0,2004-01-31,Minneapolis,Chicago,3.313102119460501
1,2004-01-31,Las Vegas,Los Angeles,1.1257413997627521
2,2004-01-31,San Francisco,Los Angeles,2.2920962199312713
3,2004-01-31,Chicago,Minneapolis,3.9137596899224807
4,2004-01-31,Los Angeles,San Francisco,-0.7797147385103012
5,2004-02-29,Minneapolis,Chicago,-0.5884615384615385
6,2004-02-29,Las Vegas,Los Angeles,3.720403022670025
7,2004-02-29,San Francisco,Los Angeles,0.47985347985347987
8,2004-02-29,Chicago,Minneapolis,0.4515181194906954
9,2004-02-29,Los Angeles,San Francisco,-1.6876090750436301
10,2004-03-31,Minneapolis,Chicago,2.2718089990817263
11,2004-03-31,Las Vegas,Los Angeles,1.467128027681661
12,2004-03-31,San Francisco,Los Angeles,-1.9347079037800687
13,2004-03-31,Chicago,Minneapolis,2.859550561797753
14,2004-03-31,Los Angeles,San Francisco,-4.017515923566879
15,2004-04-30,Minneapolis,Chicago,-1.8835740072202165
16,2004-04-30,Las Vegas,Los Angeles,2.723021582733813
17,2004-04-30,San Francisco,Los Angeles,-2.6858552631578947
18,2004-04-30,Chicago,Minneapolis,-1.3608888888888888
19,2004-04-30,Los Angeles,San Francisco,-4.020477815699659
20,2004-05-31,Minneapolis,Chicago,3.1308851224105463
21,2004-05-31,Las Vegas,Los Angeles,1.0947488584474885
22,2004-05-31,San Francisco,Los Angeles,-0.5921696574225123
23,2004-05-31,Chicago,Minneapolis,3.7615309126594703
24,2004-05-31,Los Angeles,San Francisco,-3.225
25,2004-06-30,Minneapolis,Chicago,3.6275045537340618
26,2004-06-30,Las Vegas,Los Angeles,5.407047387606318
27,2004-06-30,San Francisco,Los Angeles,1.5088282504012842
28,2004-06-30,Chicago,Minneapolis,2.7103513770180436
29,2004-06-30,Los Angeles,San Francisco,-0.7088815789473685
30,2004-07-31,Minneapolis,Chicago,2.7539823008849558
31,2004-07-31,Las Vegas,Los Angeles,4.4869466515323495
32,2004-07-31,San Francisco,Los Angeles,0.48615384615384616
33,2004-07-31,Chicago,Minneapolis,0.4676056338028169
34,2004-07-31,Los Angeles,San Francisco,-0.3576864535768645
35,2004-08-31,Minneapolis,Chicago,0.7677966101694915
36,2004-08-31,Las Vegas,Los Angeles,4.969767441860465
37,2004-08-31,San Francisco,Los Angeles,0.6722817764165391
38,2004-08-31,Chicago,Minneapolis,-0.21416083916083917
39,2004-08-31,Los Angeles,San Francisco,-0.8883861236802413
40,2004-09-30,Minneapolis,Chicago,-3.177055103884372
41,2004-09-30,Las Vegas,Los Angeles,1.422668240850059
42,2004-09-30,San Francisco,Los Angeles,-1.9214402618657938
43,2004-09-30,Chicago,Minneapolis,-3.6117424242424243
44,2004-09-30,Los Angeles,San Francisco,-3.372854914196568
45,2004-10-31,Minneapolis,Chicago,-1.2807971014492754
46,2004-10-31,Las Vegas,Los Angeles,4.2497027348394765
47,2004-10-31,San Francisco,Los Angeles,-0.24492979719188768
48,2004-10-31,Chicago,Minneapolis,-1.4224698235840296
49,2004-10-31,Los Angeles,San Francisco,-1.8549618320610688
50,2004-11-30,Minneapolis,Chicago,-0.6917740336967294
51,2004-11-30,Las Vegas,Los Angeles,2.516840882694541
52,2004-11-30,San Francisco,Los Angeles,-1.065326633165829
53,2004-11-30,Chicago,Minneapolis,-1.1573604060913705
54,2004-11-30,Los Angeles,San Francisco,-2.980769230769231
55,2004-12-31,Minneapolis,Chicago,3.0585106382978724
56,2004-12-31,Las Vegas,Los Angeles,4.857981220657277
57,2004-12-31,San Francisco,Los Angeles,4.708469055374593
58,2004-12-31,Chicago,Minneapolis,3.520855614973262
59,2004-12-31,Los Angeles,San Francisco,0.5453074433656958
0,2005-01-31,Minneapolis,Chicago,3.0664488017429194
1,2005-01-31,Las Vegas,Los Angeles,6.567990373044525
2,2005-01-31,San Francisco,Los Angeles,4.757630161579892
3,2005-01-31,Chicago,Minneapolis,3.039325842696629
4,2005-01-31,Los Angeles,San Francisco,-0.43448275862068964
5,2005-02-28,Minneapolis,Chicago,-2.334455667789001
6,2005-02-28,Las Vegas,Los Angeles,6.129554655870446
7,2005-02-28,San Francisco,Los Angeles,2.605577689243028
8,2005-02-28,Chicago,Minneapolis,-1.9693530079455164
9,2005-02-28,Los Angeles,San Francisco,-1.710775047258979
10,2005-03-31,Minneapolis,Chicago,0.7766599597585513
11,2005-03-31,Las Vegas,Los Angeles,2.036214953271028
12,2005-03-31,San Francisco,Los Angeles,-0.3321678321678322
13,2005-03-31,Chicago,Minneapolis,-0.23634453781512604
14,2005-03-31,Los Angeles,San Francisco,-1.667785234899329
15,2005-04-30,Minneapolis,Chicago,-2.8694300518134717
16,2005-04-30,Las Vegas,Los Angeles,0.6654888103651354
17,2005-04-30,San Francisco,Los Angeles,-1.0452961672473868
18,2005-04-30,Chicago,Minneapolis,-3.1389183457051963
19,2005-04-30,Los Angeles,San Francisco,-2.200354609929078
20,2005-05-31,Minneapolis,Chicago,-1.6527001862197392
21,2005-05-31,Las Vegas,Los Angeles,0.6728754365541327
22,2005-05-31,San Francisco,Los Angeles,0.21947194719471946
23,2005-05-31,Chicago,Minneapolis,-2.361842105263158
24,2005-05-31,Los Angeles,San Francisco,-1.04857621440536
25,2005-06-30,Minneapolis,Chicago,3.3197729422894984
26,2005-06-30,Las Vegas,Los Angeles,3.6137440758293837
27,2005-06-30,San Francisco,Los Angeles,3.2065972222222223
28,2005-06-30,Chicago,Minneapolis,0.8237022526934378
29,2005-06-30,Los Angeles,San Francisco,1.8628472222222223
30,2005-07-31,Minneapolis,Chicago,5.054966248794599
31,2005-07-31,Las Vegas,Los Angeles,3.888633754305396
32,2005-07-31,San Francisco,Los Angeles,1.3575129533678756
33,2005-07-31,Chicago,Minneapolis,2.889427740058196
34,2005-07-31,Los Angeles,San Francisco,0.3428063943161634
35,2005-08-31,Minneapolis,Chicago,1.0311070448307411
36,2005-08-31,Las Vegas,Los Angeles,3.253748558246828
37,2005-08-31,San Francisco,Los Angeles,0.9732888146911519
38,2005-08-31,Chicago,Minneapolis,1.1216589861751152
39,2005-08-31,Los Angeles,San Francisco,-0.8910034602076125
40,2005-09-30,Minneapolis,Chicago,-0.12992125984251968
41,2005-09-30,Las Vegas,Los Angeles,2.2184579439252334
42,2005-09-30,San Francisco,Los Angeles,-0.9286926994906621
43,2005-09-30,Chicago,Minneapolis,-0.8373015873015873
44,2005-09-30,Los Angeles,San Francisco,-0.972972972972973
45,2005-10-31,Minneapolis,Chicago,-0.8041543026706232
46,2005-10-31,Las Vegas,Los Angeles,3.5318906605922553
47,2005-10-31,San Francisco,Los Angeles,-0.5257048092868989
48,2005-10-31,Chicago,Minneapolis,-2.3983983983983985
49,2005-10-31,Los Angeles,San Francisco,-1.014336917562724
50,2005-11-30,Minneapolis,Chicago,1.505084745762712
51,2005-11-30,Las Vegas,Los Angeles,0.14891041162227603
52,2005-11-30,San Francisco,Los Angeles,0.511070110701107
53,2005-11-30,Chicago,Minneapolis,-0.2549019607843137
54,2005-11-30,Los Angeles,San Francisco,-0.916083916083916
55,2005-12-31,Minneapolis,Chicago,10.217165149544863
56,2005-12-31,Las Vegas,Los Angeles,2.6538461538461537
57,2005-12-31,San Francisco,Los Angeles,13.538860103626943
58,2005-12-31,Chicago,Minneapolis,5.868286445012788
59,2005-12-31,Los Angeles,San Francisco,9.795608108108109
0,2006-01-31,Minneapolis,Chicago,1.8269230769230769
1,2006-01-31,Las Vegas,Los Angeles,1.608695652173913
2,2006-01-31,San Francisco,Los Angeles,3.527681660899654
3,2006-01-31,Chicago,Minneapolis,-0.2773972602739726
4,2006-01-31,Los Angeles,San Francisco,-0.16724137931034483
5,2006-02-28,Minneapolis,Chicago,2.4534606205250595
6,2006-02-28,Las Vegas,Los Angeles,4.24384236453202
7,2006-02-28,San Francisco,Los Angeles,4.375241779497099
8,2006-02-28,Chicago,Minneapolis,-0.09440993788819876
9,2006-02-28,Los Angeles,San Francisco,0.8358490566037736
10,2006-03-31,Minneapolis,Chicago,5.639825897714908
11,2006-03-31,Las Vegas,Los Angeles,5.470842332613391
12,2006-03-31,San Francisco,Los Angeles,9.803082191780822
13,2006-03-31,Chicago,Minneapolis,3.386951631046119
14,2006-03-31,Los Angeles,San Francisco,6.4926108374384235
15,2006-04-30,Minneapolis,Chicago,2.0634920634920637
16,2006-04-30,Las Vegas,Los Angeles,5.379385964912281
17,2006-04-30,San Francisco,Los Angeles,6.633628318584071
18,2006-04-30,Chicago,Minneapolis,0.33836206896551724
19,2006-04-30,Los Angeles,San Francisco,3.36231884057971
20,2006-05-31,Minneapolis,Chicago,4.6726886291179595
21,2006-05-31,Las Vegas,Los Angeles,1.9234800838574424
22,2006-05-31,San Francisco,Los Angeles,0.33943427620632277
23,2006-05-31,Chicago,Minneapolis,1.7686721991701244
24,2006-05-31,Los Angeles,San Francisco,-0.8353344768439108
25,2006-06-30,Minneapolis,Chicago,4.909460834181078
26,2006-06-30,Las Vegas,Los Angeles,3.7312295973884657
27,2006-06-30,San Francisco,Los Angeles,1.853448275862069
28,2006-06-30,Chicago,Minneapolis,0.5959915611814346
29,2006-06-30,Los Angeles,San Francisco,1.2589437819420783
30,2006-07-31,Minneapolis,Chicago,5.6613924050632916
31,2006-07-31,Las Vegas,Los Angeles,5.014145810663765
32,2006-07-31,San Francisco,Los Angeles,1.8376068376068375
33,2006-07-31,Chicago,Minneapolis,2.1866666666666665
34,2006-07-31,Los Angeles,San Francisco,0.22849083215796898
35,2006-08-31,Minneapolis,Chicago,5.438950554994954
36,2006-08-31,Las Vegas,Los Angeles,3.408184679958027
37,2006-08-31,San Francisco,Los Angeles,3.0460358056265986
38,2006-08-31,Chicago,Minneapolis,1.5345717234262126
39,2006-08-31,Los Angeles,San Francisco,0.10253164556962026
40,2006-09-30,Minneapolis,Chicago,2.631360332294912
41,2006-09-30,Las Vegas,Los Angeles,1.1618303571428572
42,2006-09-30,San Francisco,Los Angeles,-0.39945652173913043
43,2006-09-30,Chicago,Minneapolis,1.89937106918239
44,2006-09-30,Los Angeles,San Francisco,-0.9916782246879334
45,2006-10-31,Minneapolis,Chicago,1.6652849740932643
46,2006-10-31,Las Vegas,Los Angeles,2.7783783783783784
47,2006-10-31,San Francisco,Los Angeles,1.8036890645586299
48,2006-10-31,Chicago,Minneapolis,1.4401709401709402
49,2006-10-31,Los Angeles,San Francisco,0.27916120576671033
50,2006-11-30,Minneapolis,Chicago,0.7993762993762994
51,2006-11-30,Las Vegas,Los Angeles,0.7281553398058253
52,2006-11-30,San Francisco,Los Angeles,3.152832674571805
53,2006-11-30,Chicago,Minneapolis,-0.5027085590465872
54,2006-11-30,Los Angeles,San Francisco,3.618204804045512
55,2006-12-31,Minneapolis,Chicago,6.97
56,2006-12-31,Las Vegas,Los Angeles,4.22022022022022
57,2006-12-31,San Francisco,Los Angeles,4.057441253263708
58,2006-12-31,Chicago,Minneapolis,5.032293986636971
59,2006-12-31,Los Angeles,San Francisco,3.9961977186311786
0,2007-01-31,Minneapolis,Chicago,2.41046277665996
1,2007-01-31,Las Vegas,Los Angeles,1.8814432989690721
2,2007-01-31,San Francisco,Los Angeles,0.26957637997432604
3,2007-01-31,Chicago,Minneapolis,1.5964730290456433
4,2007-01-31,Los Angeles,San Francisco,-1.7997601918465227
5,2007-02-28,Minneapolis,Chicago,7.743872549019608
6,2007-02-28,Las Vegas,Los Angeles,4.153163152053274
7,2007-02-28,San Francisco,Los Angeles,5.063380281690141
8,2007-02-28,Chicago,Minneapolis,6.391634980988593
9,2007-02-28,Los Angeles,San Francisco,4.212587412587412
10,2007-03-31,Minneapolis,Chicago,4.802534318901795
11,2007-03-31,Las Vegas,Los Angeles,2.5256147540983607
12,2007-03-31,San Francisco,Los Angeles,-0.2786683107274969
13,2007-03-31,Chicago,Minneapolis,4.3344120819848975
14,2007-03-31,Los Angeles,San Francisco,-1.29732868757259
15,2007-04-30,Minneapolis,Chicago,3.6695652173913045
16,2007-04-30,Las Vegas,Los Angeles,2.5376569037656904
17,2007-04-30,San Francisco,Los Angeles,1.6493333333333333
18,2007-04-30,Chicago,Minneapolis,2.521205357142857
19,2007-04-30,Los Angeles,San Francisco,0.21143617021276595
20,2007-05-31,Minneapolis,Chicago,0.016252390057361378
21,2007-05-31,Las Vegas,Los Angeles,0.9488465396188566
22,2007-05-31,San Francisco,Los Angeles,1.1447721179624666
23,2007-05-31,Chicago,Minneapolis,-0.9787234042553191
24,2007-05-31,Los Angeles,San Francisco,1.7670682730923695
25,2007-06-30,Minneapolis,Chicago,5.847528916929548
26,2007-06-30,Las Vegas,Los Angeles,1.800207039337474
27,2007-06-30,San Francisco,Los Angeles,6.227882037533512
28,2007-06-30,Chicago,Minneapolis,3.9135802469135803
29,2007-06-30,Los Angeles,San Francisco,4.156785243741766
30,2007-07-31,Minneapolis,Chicago,5.106223175965665
31,2007-07-31,Las Vegas,Los Angeles,2.72057318321392
32,2007-07-31,San Francisco,Los Angeles,9.77116402116402
33,2007-07-31,Chicago,Minneapolis,4.15990990990991
34,2007-07-31,Los Angeles,San Francisco,5.783333333333333
35,2007-08-31,Minneapolis,Chicago,11.656599552572708
36,2007-08-31,Las Vegas,Los Angeles,3.9571713147410357
37,2007-08-31,San Francisco,Los Angeles,6.9156462585034015
38,2007-08-31,Chicago,Minneapolis,9.561282932416953
39,2007-08-31,Los Angeles,San Francisco,3.749675745784695
40,2007-09-30,Minneapolis,Chicago,6.77803738317757
41,2007-09-30,Las Vegas,Los Angeles,-0.020876826722338204
42,2007-09-30,San Francisco,Los Angeles,3.554054054054054
43,2007-09-30,Chicago,Minneapolis,4.309608540925267
44,2007-09-30,Los Angeles,San Francisco,2.5877437325905293
45,2007-10-31,Minneapolis,Chicago,6.844587352625938
46,2007-10-31,Las Vegas,Los Angeles,0.19940476190476192
47,2007-10-31,San Francisco,Los Angeles,7.174479166666667
48,2007-10-31,Chicago,Minneapolis,4.39908779931585
49,2007-10-31,Los Angeles,San Francisco,6.5584756898817345
50,2007-11-30,Minneapolis,Chicago,0.2225877192982456
51,2007-11-30,Las Vegas,Los Angeles,1.0262881177707677
52,2007-11-30,San Francisco,Los Angeles,7.8901098901098905
53,2007-11-30,Chicago,Minneapolis,-0.0738255033557047
54,2007-11-30,Los Angeles,San Francisco,3.644591611479029
55,2007-12-31,Minneapolis,Chicago,13.825495049504951
56,2007-12-31,Las Vegas,Los Angeles,5.382096069868996
57,2007-12-31,San Francisco,Los Angeles,14.71627408993576
58,2007-12-31,Chicago,Minneapolis,11.52030456852792
59,2007-12-31,Los Angeles,San Francisco,10.58129175946548
0,2008-01-31,Minneapolis,Chicago,8.50383631713555
1,2008-01-31,Las Vegas,Los Angeles,4.714912280701754
2,2008-01-31,San Francisco,Los Angeles,23.479091995221026
3,2008-01-31,Chicago,Minneapolis,7.827913279132791
4,2008-01-31,Los Angeles,San Francisco,18.377880184331797
5,2008-02-29,Minneapolis,Chicago,10.061884669479607
6,2008-02-29,Las Vegas,Los Angeles,3.97125
7,2008-02-29,San Francisco,Los Angeles,13.036991368680642
8,2008-02-29,Chicago,Minneapolis,8.949464012251148
9,2008-02-29,Los Angeles,San Francisco,8.830367734282325
10,2008-03-31,Minneapolis,Chicago,8.196911196911197
11,2008-03-31,Las Vegas,Los Angeles,2.405
12,2008-03-31,San Francisco,Los Angeles,4.75495307612096
13,2008-03-31,Chicago,Minneapolis,4.961432506887053
14,2008-03-31,Los Angeles,San Francisco,2.6676954732510287
15,2008-04-30,Minneapolis,Chicago,3.2886473429951693
16,2008-04-30,Las Vegas,Los Angeles,0.11294416243654823
17,2008-04-30,San Francisco,Los Angeles,2.4864300626304803
18,2008-04-30,Chicago,Minneapolis,0.5518134715025906
19,2008-04-30,Los Angeles,San Francisco,0.6149843912591051
20,2008-05-31,Minneapolis,Chicago,2.828025477707006
21,2008-05-31,Las Vegas,Los Angeles,1.178698224852071
22,2008-05-31,San Francisco,Los Angeles,6.520123839009288
23,2008-05-31,Chicago,Minneapolis,-0.026615969581749048
24,2008-05-31,Los Angeles,San Francisco,3.010989010989011
25,2008-06-30,Minneapolis,Chicago,11.486713286713286
26,2008-06-30,Las Vegas,Los Angeles,1.9850187265917603
27,2008-06-30,San Francisco,Los Angeles,12.935281837160751
28,2008-06-30,Chicago,Minneapolis,9.89873417721519
29,2008-06-30,Los Angeles,San Francisco,8.662068965517241
30,2008-07-31,Minneapolis,Chicago,3.073103448275862
31,2008-07-31,Las Vegas,Los Angeles,0.8862559241706162
32,2008-07-31,San Francisco,Los Angeles,9.382828282828283
33,2008-07-31,Chicago,Minneapolis,2.097203728362184
34,2008-07-31,Los Angeles,San Francisco,3.4716796875
35,2008-08-31,Minneapolis,Chicago,-0.12637362637362637
36,2008-08-31,Las Vegas,Los Angeles,0.894478527607362
37,2008-08-31,San Francisco,Los Angeles,5.458377239199157
38,2008-08-31,Chicago,Minneapolis,-1.9555236728837877
39,2008-08-31,Los Angeles,San Francisco,2.260956175298805
40,2008-09-30,Minneapolis,Chicago,-1.6512345679012346
41,2008-09-30,Las Vegas,Los Angeles,-1.4268774703557312
42,2008-09-30,San Francisco,Los Angeles,2.1364795918367347
43,2008-09-30,Chicago,Minneapolis,-2.179527559055118
44,2008-09-30,Los Angeles,San Francisco,-0.32611311672683513
45,2008-10-31,Minneapolis,Chicago,-2.274147727272727
46,2008-10-31,Las Vegas,Los Angeles,-1.6376623376623376
47,2008-10-31,San Francisco,Los Angeles,0.7819277108433735
48,2008-10-31,Chicago,Minneapolis,-2.8533333333333335
49,2008-10-31,Los Angeles,San Francisco,-0.9905548996458088
50,2008-11-30,Minneapolis,Chicago,-3.185034013605442
51,2008-11-30,Las Vegas,Los Angeles,0.8318181818181818
52,2008-11-30,San Francisco,Los Angeles,2.1462450592885376
53,2008-11-30,Chicago,Minneapolis,-2.962962962962963
54,2008-11-30,Los Angeles,San Francisco,-0.9354838709677419
55,2008-12-31,Minneapolis,Chicago,7.824
56,2008-12-31,Las Vegas,Los Angeles,6.592261904761905
57,2008-12-31,San Francisco,Los Angeles,13.06883604505632
58,2008-12-31,Chicago,Minneapolis,4.402124430955994
59,2008-12-31,Los Angeles,San Francisco,7.97563946406821
